Entity,Code,Year,"Livestock Primary - Meat, cattle - 867 - Yield/Carcass Weight - 5417 - hg/An"
Mauritania,MRT,1984,130
Mauritania,MRT,1985,130
Mauritania,MRT,1986,140
Mauritania,MRT,1987,140
Mauritania,MRT,1988,140
Mauritania,MRT,1989,140
Mauritania,MRT,1990,140
Mauritania,MRT,1991,140.70000000000002
Mauritania,MRT,1992,140
Mauritania,MRT,1993,120
Mauritania,MRT,1994,120
Mauritania,MRT,1995,120
Mauritania,MRT,1996,120
Mauritania,MRT,1997,119
Mauritania,MRT,1998,117.4
Mauritania,MRT,1999,116.7
Mauritania,MRT,2000,120
Mauritania,MRT,2001,118.9
Mauritania,MRT,2002,118.9
Mauritania,MRT,2003,121.10000000000001
Mauritania,MRT,2004,120
Mauritania,MRT,2005,120
Mauritania,MRT,2006,120
Mauritania,MRT,2007,120
Mauritania,MRT,2008,120
Mauritania,MRT,2009,120
Mauritania,MRT,2010,119.9
Mauritania,MRT,2011,122.7
Mauritania,MRT,2012,122.60000000000001
Mauritania,MRT,2013,129
Mauritania,MRT,2014,130.20000000000002
Mauritania,MRT,2015,129.3
Mauritania,MRT,2016,125.2
Mauritania,MRT,2017,125.7
Mauritania,MRT,2018,125.9
Mauritius,MUS,1961,119.30000000000001
Mauritius,MUS,1962,138.1
Mauritius,MUS,1963,117.4
Mauritius,MUS,1964,114.7
Mauritius,MUS,1965,134.70000000000002
Mauritius,MUS,1966,149.1
Mauritius,MUS,1967,142.6
Mauritius,MUS,1968,139.8
Mauritius,MUS,1969,128.6
Mauritius,MUS,1970,128.8
Mauritius,MUS,1971,125.10000000000001
Mauritius,MUS,1972,145.5
Mauritius,MUS,1973,118.80000000000001
Mauritius,MUS,1974,121.5
Mauritius,MUS,1975,121
Mauritius,MUS,1976,119.60000000000001
Mauritius,MUS,1977,122.9
Mauritius,MUS,1978,150.1
Mauritius,MUS,1979,179.10000000000002
Mauritius,MUS,1980,173.20000000000002
Mauritius,MUS,1981,163.3
Mauritius,MUS,1982,196.9
Mauritius,MUS,1983,185.9
Mauritius,MUS,1984,193
Mauritius,MUS,1985,186.4
Mauritius,MUS,1986,178.10000000000002
Mauritius,MUS,1987,151.8
Mauritius,MUS,1988,150.6
Mauritius,MUS,1989,150.4
Mauritius,MUS,1990,157.4
Mauritius,MUS,1991,151.9
Mauritius,MUS,1992,154.3
Mauritius,MUS,1993,198
Mauritius,MUS,1994,222.3
Mauritius,MUS,1995,214.10000000000002
Mauritius,MUS,1996,185.3
Mauritius,MUS,1997,213.60000000000002
Mauritius,MUS,1998,213.8
Mauritius,MUS,1999,217.60000000000002
Mauritius,MUS,2000,213.8
Mauritius,MUS,2001,188.8
Mauritius,MUS,2002,211.5
Mauritius,MUS,2003,220.9
Mauritius,MUS,2004,226.5
Mauritius,MUS,2005,248.3
Mauritius,MUS,2006,218.70000000000002
Mauritius,MUS,2007,234.3
Mauritius,MUS,2008,162.70000000000002
Mauritius,MUS,2009,191.70000000000002
Mauritius,MUS,2010,242
Mauritius,MUS,2011,240.3
Mauritius,MUS,2012,231.9
Mauritius,MUS,2013,216.20000000000002
Mauritius,MUS,2014,235.8
Mauritius,MUS,2015,274.8
Mauritius,MUS,2016,247.5
Mauritius,MUS,2017,244.60000000000002
Mauritius,MUS,2018,244.10000000000002
Melanesia,OWID_MNS,1961,182.9
Melanesia,OWID_MNS,1962,180.4
Melanesia,OWID_MNS,1963,174.70000000000002
Melanesia,OWID_MNS,1964,179.70000000000002
Melanesia,OWID_MNS,1965,174.20000000000002
Melanesia,OWID_MNS,1966,167.70000000000002
Melanesia,OWID_MNS,1967,171.10000000000002
Melanesia,OWID_MNS,1968,176.3
Melanesia,OWID_MNS,1969,174
Melanesia,OWID_MNS,1970,178.70000000000002
Melanesia,OWID_MNS,1971,178.8
Melanesia,OWID_MNS,1972,177.70000000000002
Melanesia,OWID_MNS,1973,176.3
Melanesia,OWID_MNS,1974,176.70000000000002
Melanesia,OWID_MNS,1975,177.9
Melanesia,OWID_MNS,1976,174.9
Melanesia,OWID_MNS,1977,167.20000000000002
Melanesia,OWID_MNS,1978,175.20000000000002
Melanesia,OWID_MNS,1979,176.3
Melanesia,OWID_MNS,1980,175.60000000000002
Melanesia,OWID_MNS,1981,178.10000000000002
Melanesia,OWID_MNS,1982,175.5
Melanesia,OWID_MNS,1983,177.4
Melanesia,OWID_MNS,1984,180.4
Melanesia,OWID_MNS,1985,182
Melanesia,OWID_MNS,1986,180
Melanesia,OWID_MNS,1987,175.3
Melanesia,OWID_MNS,1988,181.60000000000002
Melanesia,OWID_MNS,1989,182.60000000000002
Melanesia,OWID_MNS,1990,183.10000000000002
Melanesia,OWID_MNS,1991,120.30000000000001
Melanesia,OWID_MNS,1992,124.60000000000001
Melanesia,OWID_MNS,1993,129.5
Melanesia,OWID_MNS,1994,135.1
Melanesia,OWID_MNS,1995,133.5
Melanesia,OWID_MNS,1996,136.8
Melanesia,OWID_MNS,1997,134
Melanesia,OWID_MNS,1998,129.8
Melanesia,OWID_MNS,1999,134.70000000000002
Melanesia,OWID_MNS,2000,132.3
Melanesia,OWID_MNS,2001,128.3
Melanesia,OWID_MNS,2002,129
Melanesia,OWID_MNS,2003,131.70000000000002
Melanesia,OWID_MNS,2004,135.3
Melanesia,OWID_MNS,2005,133.20000000000002
Melanesia,OWID_MNS,2006,132.20000000000002
Melanesia,OWID_MNS,2007,135.5
Melanesia,OWID_MNS,2008,138.3
Melanesia,OWID_MNS,2009,136.9
Melanesia,OWID_MNS,2010,138.6
Melanesia,OWID_MNS,2011,150
Melanesia,OWID_MNS,2012,142.8
Melanesia,OWID_MNS,2013,135.4
Melanesia,OWID_MNS,2014,126.5
Melanesia,OWID_MNS,2015,191.3
Melanesia,OWID_MNS,2016,154.10000000000002
Melanesia,OWID_MNS,2017,188.5
Melanesia,OWID_MNS,2018,183.10000000000002
Mexico,MEX,1961,165.8
Mexico,MEX,1962,166
Mexico,MEX,1963,166
Mexico,MEX,1964,166
Mexico,MEX,1965,166
Mexico,MEX,1966,166
Mexico,MEX,1967,166
Mexico,MEX,1968,166
Mexico,MEX,1969,166
Mexico,MEX,1970,167.60000000000002
Mexico,MEX,1971,166
Mexico,MEX,1972,164.3
Mexico,MEX,1973,168.20000000000002
Mexico,MEX,1974,171.20000000000002
Mexico,MEX,1975,172.5
Mexico,MEX,1976,176.5
Mexico,MEX,1977,174
Mexico,MEX,1978,179
Mexico,MEX,1979,182
Mexico,MEX,1980,188.20000000000002
Mexico,MEX,1981,183.9
Mexico,MEX,1982,178.9
Mexico,MEX,1983,193.8
Mexico,MEX,1984,194.70000000000002
Mexico,MEX,1985,198.70000000000002
Mexico,MEX,1986,198
Mexico,MEX,1987,215
Mexico,MEX,1988,234.8
Mexico,MEX,1989,209.5
Mexico,MEX,1990,210.20000000000002
Mexico,MEX,1991,200.10000000000002
Mexico,MEX,1992,210.3
Mexico,MEX,1993,216.60000000000002
Mexico,MEX,1994,210.3
Mexico,MEX,1995,204.70000000000002
Mexico,MEX,1996,206.4
Mexico,MEX,1997,211.8
Mexico,MEX,1998,209.8
Mexico,MEX,1999,203.10000000000002
Mexico,MEX,2000,201.9
Mexico,MEX,2001,203.5
Mexico,MEX,2002,206.4
Mexico,MEX,2003,209.10000000000002
Mexico,MEX,2004,201.8
Mexico,MEX,2005,203.20000000000002
Mexico,MEX,2006,205.20000000000002
Mexico,MEX,2007,205.20000000000002
Mexico,MEX,2008,206.5
Mexico,MEX,2009,206
Mexico,MEX,2010,204.9
Mexico,MEX,2011,205.10000000000002
Mexico,MEX,2012,204.20000000000002
Mexico,MEX,2013,205.4
Mexico,MEX,2014,212.3
Mexico,MEX,2015,216.5
Mexico,MEX,2016,236.10000000000002
Mexico,MEX,2017,240
Mexico,MEX,2018,243.4
Micronesia (country),FSM,1991,136
Micronesia (country),FSM,1992,136
Micronesia (country),FSM,1993,136
Micronesia (country),FSM,1994,136
Micronesia (country),FSM,1995,136
Micronesia (country),FSM,1996,136
Micronesia (country),FSM,1997,136
Micronesia (country),FSM,1998,136
Micronesia (country),FSM,1999,136
Micronesia (country),FSM,2000,136
Micronesia (country),FSM,2001,136
Micronesia (country),FSM,2002,136
Micronesia (country),FSM,2003,136
Micronesia (country),FSM,2004,136
Micronesia (country),FSM,2005,136
Micronesia (country),FSM,2006,136
Micronesia (country),FSM,2007,136
Micronesia (country),FSM,2008,136
Micronesia (country),FSM,2009,136
Micronesia (country),FSM,2010,136
Micronesia (country),FSM,2011,136
Micronesia (country),FSM,2012,136
Micronesia (country),FSM,2013,136
Micronesia (country),FSM,2014,136
Micronesia (country),FSM,2015,136
Micronesia (country),FSM,2016,136
Micronesia (country),FSM,2017,136
Micronesia (country),FSM,2018,136
Micronesia (region),,1961,150.20000000000002
Micronesia (region),,1962,149.8
Micronesia (region),,1963,153.8
Micronesia (region),,1964,153.8
Micronesia (region),,1965,154.8
Micronesia (region),,1966,152.70000000000002
Micronesia (region),,1967,149.8
Micronesia (region),,1968,151.5
Micronesia (region),,1969,150.8
Micronesia (region),,1970,143.6
Micronesia (region),,1971,141.70000000000002
Micronesia (region),,1972,140.5
Micronesia (region),,1973,140.5
Micronesia (region),,1974,140.70000000000002
Micronesia (region),,1975,140.4
Micronesia (region),,1976,141.9
Micronesia (region),,1977,140.1
Micronesia (region),,1978,139.8
Micronesia (region),,1979,139.5
Micronesia (region),,1980,138.70000000000002
Micronesia (region),,1981,137.5
Micronesia (region),,1982,138.9
Micronesia (region),,1983,139.1
Micronesia (region),,1984,138.6
Micronesia (region),,1985,137.9
Micronesia (region),,1986,137.20000000000002
Micronesia (region),,1987,136.9
Micronesia (region),,1988,136.9
Micronesia (region),,1989,136.8
Micronesia (region),,1990,136.6
Micronesia (region),,1991,136.6
Micronesia (region),,1992,136.6
Micronesia (region),,1993,136.6
Micronesia (region),,1994,136.6
Micronesia (region),,1995,136.6
Micronesia (region),,1996,136.6
Micronesia (region),,1997,136.6
Micronesia (region),,1998,136.6
Micronesia (region),,1999,136.6
Micronesia (region),,2000,136.6
Micronesia (region),,2001,136.6
Micronesia (region),,2002,136.6
Micronesia (region),,2003,136.6
Micronesia (region),,2004,136.70000000000002
Micronesia (region),,2005,136.70000000000002
Micronesia (region),,2006,136.70000000000002
Micronesia (region),,2007,136.8
Micronesia (region),,2008,136.8
Micronesia (region),,2009,136.8
Micronesia (region),,2010,137
Micronesia (region),,2011,136.9
Micronesia (region),,2012,137
Micronesia (region),,2013,136.9
Micronesia (region),,2014,136.8
Micronesia (region),,2015,136.8
Micronesia (region),,2016,136.8
Micronesia (region),,2017,136.8
Micronesia (region),,2018,136.8
Middle Africa,,1961,137
Middle Africa,,1962,136.5
Middle Africa,,1963,136.6
Middle Africa,,1964,137.5
Middle Africa,,1965,137.5
Middle Africa,,1966,137.20000000000002
Middle Africa,,1967,137.4
Middle Africa,,1968,137.9
Middle Africa,,1969,140.3
Middle Africa,,1970,141.1
Middle Africa,,1971,140
Middle Africa,,1972,138
Middle Africa,,1973,134.4
Middle Africa,,1974,136.9
Middle Africa,,1975,137.1
Middle Africa,,1976,139.5
Middle Africa,,1977,136.6
Middle Africa,,1978,138.3
Middle Africa,,1979,140.5
Middle Africa,,1980,139
Middle Africa,,1981,135.8
Middle Africa,,1982,137.6
Middle Africa,,1983,138
Middle Africa,,1984,139.5
Middle Africa,,1985,135
Middle Africa,,1986,135.3
Middle Africa,,1987,139.9
Middle Africa,,1988,142.5
Middle Africa,,1989,143.3
Middle Africa,,1990,144.8
Middle Africa,,1991,134.4
Middle Africa,,1992,139.4
Middle Africa,,1993,142
Middle Africa,,1994,137.6
Middle Africa,,1995,135.3
Middle Africa,,1996,148.4
Middle Africa,,1997,138.70000000000002
Middle Africa,,1998,138.5
Middle Africa,,1999,139.3
Middle Africa,,2000,143.9
Middle Africa,,2001,143.4
Middle Africa,,2002,142.6
Middle Africa,,2003,140.5
Middle Africa,,2004,136
Middle Africa,,2005,136.4
Middle Africa,,2006,136.6
Middle Africa,,2007,136.8
Middle Africa,,2008,136.6
Middle Africa,,2009,136.20000000000002
Middle Africa,,2010,132.3
Middle Africa,,2011,130.70000000000002
Middle Africa,,2012,130.5
Middle Africa,,2013,130.4
Middle Africa,,2014,130.4
Middle Africa,,2015,129.5
Middle Africa,,2016,128.70000000000002
Middle Africa,,2017,128
Middle Africa,,2018,127.30000000000001
Moldova,MDA,1992,202.4
Moldova,MDA,1993,189.9
Moldova,MDA,1994,171
Moldova,MDA,1995,134
Moldova,MDA,1996,133
Moldova,MDA,1997,159.9
Moldova,MDA,1998,146.8
Moldova,MDA,1999,127.80000000000001
Moldova,MDA,2000,150.3
Moldova,MDA,2001,130.1
Moldova,MDA,2002,131.70000000000002
Moldova,MDA,2003,130.4
Moldova,MDA,2004,131.3
Moldova,MDA,2005,131.4
Moldova,MDA,2006,131.4
Moldova,MDA,2007,130.8
Moldova,MDA,2008,132.3
Moldova,MDA,2009,130
Moldova,MDA,2010,130.20000000000002
Moldova,MDA,2011,130.1
Moldova,MDA,2012,130.1
Moldova,MDA,2013,111.10000000000001
Moldova,MDA,2014,119.4
Moldova,MDA,2015,118.7
Moldova,MDA,2016,136.20000000000002
Moldova,MDA,2017,112.7
Moldova,MDA,2018,129.20000000000002
Mongolia,MNG,1961,129.70000000000002
Mongolia,MNG,1962,131.3
Mongolia,MNG,1963,132.1
Mongolia,MNG,1964,134.5
Mongolia,MNG,1965,134.8
Mongolia,MNG,1966,135
Mongolia,MNG,1967,135.20000000000002
Mongolia,MNG,1968,136.3
Mongolia,MNG,1969,136.6
Mongolia,MNG,1970,136.8
Mongolia,MNG,1971,136.70000000000002
Mongolia,MNG,1972,137.1
Mongolia,MNG,1973,136.8
Mongolia,MNG,1974,137.1
Mongolia,MNG,1975,137.70000000000002
Mongolia,MNG,1976,138.1
Mongolia,MNG,1977,138
Mongolia,MNG,1978,138.1
Mongolia,MNG,1979,139
Mongolia,MNG,1980,131.5
Mongolia,MNG,1981,139.8
Mongolia,MNG,1982,139.4
Mongolia,MNG,1983,139
Mongolia,MNG,1984,140.6
Mongolia,MNG,1985,139
Mongolia,MNG,1986,146.8
Mongolia,MNG,1987,139.20000000000002
Mongolia,MNG,1988,132.1
Mongolia,MNG,1989,135.70000000000002
Mongolia,MNG,1990,125.9
Mongolia,MNG,1991,122.4
Mongolia,MNG,1992,124.10000000000001
Mongolia,MNG,1993,134.6
Mongolia,MNG,1994,140
Mongolia,MNG,1995,132.5
Mongolia,MNG,1996,132.4
Mongolia,MNG,1997,124.2
Mongolia,MNG,1998,131.4
Mongolia,MNG,1999,129.20000000000002
Mongolia,MNG,2000,127.9
Mongolia,MNG,2001,121.7
Mongolia,MNG,2002,120.80000000000001
Mongolia,MNG,2003,112.2
Mongolia,MNG,2004,115.10000000000001
Mongolia,MNG,2005,116.4
Mongolia,MNG,2006,120.2
Mongolia,MNG,2007,115.80000000000001
Mongolia,MNG,2008,118
Mongolia,MNG,2009,113.5
Mongolia,MNG,2010,124.10000000000001
Mongolia,MNG,2011,120.10000000000001
Mongolia,MNG,2012,132.9
Mongolia,MNG,2013,125.4
Mongolia,MNG,2014,92.9
Mongolia,MNG,2015,134
Mongolia,MNG,2016,132.70000000000002
Mongolia,MNG,2017,126.5
Mongolia,MNG,2018,163.4
Montenegro,MNE,2006,144.1
Montenegro,MNE,2007,173.9
Montenegro,MNE,2008,164.8
Montenegro,MNE,2009,174.10000000000002
Montenegro,MNE,2010,174.10000000000002
Montenegro,MNE,2011,213.20000000000002
Montenegro,MNE,2012,164.8
Montenegro,MNE,2013,161.8
Montenegro,MNE,2014,180
Montenegro,MNE,2015,149.6
Montenegro,MNE,2016,197.9
Montenegro,MNE,2017,209.70000000000002
Montenegro,MNE,2018,197.5
Montserrat,MSR,1961,180
Montserrat,MSR,1962,180
Montserrat,MSR,1963,180
Montserrat,MSR,1964,180
Montserrat,MSR,1965,180
Montserrat,MSR,1966,180
Montserrat,MSR,1967,180
Montserrat,MSR,1968,180
Montserrat,MSR,1969,180
Montserrat,MSR,1970,180
Montserrat,MSR,1971,180
Montserrat,MSR,1972,180
Montserrat,MSR,1973,180
Montserrat,MSR,1974,180
Montserrat,MSR,1975,180
Montserrat,MSR,1976,180
Montserrat,MSR,1977,180
Montserrat,MSR,1978,180
Montserrat,MSR,1979,180
Montserrat,MSR,1980,180
Montserrat,MSR,1981,180
Montserrat,MSR,1982,180
Montserrat,MSR,1983,180
Montserrat,MSR,1984,180
Montserrat,MSR,1985,180
Montserrat,MSR,1986,180
Montserrat,MSR,1987,180
Montserrat,MSR,1988,180
Montserrat,MSR,1989,180
Montserrat,MSR,1990,180
Montserrat,MSR,1991,180
Montserrat,MSR,1992,180
Montserrat,MSR,1993,180
Montserrat,MSR,1994,180
Montserrat,MSR,1995,180
Montserrat,MSR,1996,180
Montserrat,MSR,1997,180
Montserrat,MSR,1998,180
Montserrat,MSR,1999,180
Montserrat,MSR,2000,180
Montserrat,MSR,2001,180
Montserrat,MSR,2002,180
Montserrat,MSR,2003,180
Montserrat,MSR,2004,180
Montserrat,MSR,2005,180
Montserrat,MSR,2006,195.4
Montserrat,MSR,2007,182.9
Montserrat,MSR,2008,180
Montserrat,MSR,2009,180
Montserrat,MSR,2010,180
Montserrat,MSR,2011,180
Montserrat,MSR,2012,180
Montserrat,MSR,2013,180
Montserrat,MSR,2014,180.4
Montserrat,MSR,2015,180.20000000000002
Montserrat,MSR,2016,179.60000000000002
Montserrat,MSR,2017,179.4
Montserrat,MSR,2018,179.10000000000002
Morocco,MAR,1961,114
Morocco,MAR,1962,110
Morocco,MAR,1963,120
Morocco,MAR,1964,123
Morocco,MAR,1965,125
Morocco,MAR,1966,127
Morocco,MAR,1967,120
Morocco,MAR,1968,119.30000000000001
Morocco,MAR,1969,117.9
Morocco,MAR,1970,116.5
Morocco,MAR,1971,112.4
Morocco,MAR,1972,111
Morocco,MAR,1973,105
Morocco,MAR,1974,110
Morocco,MAR,1975,105
Morocco,MAR,1976,116.30000000000001
Morocco,MAR,1977,136.4
Morocco,MAR,1978,146.20000000000002
Morocco,MAR,1979,149.3
Morocco,MAR,1980,136.5
Morocco,MAR,1981,147.1
Morocco,MAR,1982,157.8
Morocco,MAR,1983,177
Morocco,MAR,1984,170.20000000000002
Morocco,MAR,1985,170
Morocco,MAR,1986,167.5
Morocco,MAR,1987,167.4
Morocco,MAR,1988,168
Morocco,MAR,1989,186.60000000000002
Morocco,MAR,1990,162.5
Morocco,MAR,1991,163.8
Morocco,MAR,1992,134.3
Morocco,MAR,1993,131.5
Morocco,MAR,1994,152.4
Morocco,MAR,1995,154.60000000000002
Morocco,MAR,1996,160.20000000000002
Morocco,MAR,1997,176.10000000000002
Morocco,MAR,1998,178.8
Morocco,MAR,1999,192.9
Morocco,MAR,2000,175
Morocco,MAR,2001,180.10000000000002
Morocco,MAR,2002,200
Morocco,MAR,2003,180.70000000000002
Morocco,MAR,2004,172.8
Morocco,MAR,2005,186.9
Morocco,MAR,2006,207.8
Morocco,MAR,2007,189.3
Morocco,MAR,2008,188.5
Morocco,MAR,2009,193.70000000000002
Morocco,MAR,2010,202.10000000000002
Morocco,MAR,2011,193.8
Morocco,MAR,2012,195.10000000000002
Morocco,MAR,2013,196
Morocco,MAR,2014,219.8
Morocco,MAR,2015,200.10000000000002
Morocco,MAR,2016,204.70000000000002
Morocco,MAR,2017,207.9
Morocco,MAR,2018,218.9
Mozambique,MOZ,1961,150
Mozambique,MOZ,1962,150
Mozambique,MOZ,1963,150
Mozambique,MOZ,1964,150
Mozambique,MOZ,1965,150
Mozambique,MOZ,1966,150
Mozambique,MOZ,1967,150
Mozambique,MOZ,1968,150
Mozambique,MOZ,1969,150
Mozambique,MOZ,1970,150
Mozambique,MOZ,1971,150
Mozambique,MOZ,1972,150
Mozambique,MOZ,1973,150
Mozambique,MOZ,1974,150
Mozambique,MOZ,1975,150
Mozambique,MOZ,1976,150
Mozambique,MOZ,1977,150
Mozambique,MOZ,1978,150
Mozambique,MOZ,1979,150
Mozambique,MOZ,1980,150
Mozambique,MOZ,1981,150
Mozambique,MOZ,1982,150
Mozambique,MOZ,1983,150
Mozambique,MOZ,1984,150
Mozambique,MOZ,1985,150
Mozambique,MOZ,1986,150
Mozambique,MOZ,1987,150
Mozambique,MOZ,1988,150
Mozambique,MOZ,1989,150
Mozambique,MOZ,1990,150
Mozambique,MOZ,1991,150
Mozambique,MOZ,1992,150
Mozambique,MOZ,1993,150
Mozambique,MOZ,1994,150
Mozambique,MOZ,1995,150
Mozambique,MOZ,1996,150
Mozambique,MOZ,1997,150
Mozambique,MOZ,1998,150
Mozambique,MOZ,1999,150
Mozambique,MOZ,2000,150
Mozambique,MOZ,2001,150
Mozambique,MOZ,2002,60
Mozambique,MOZ,2003,63.300000000000004
Mozambique,MOZ,2004,69.2
Mozambique,MOZ,2005,100
Mozambique,MOZ,2006,100
Mozambique,MOZ,2007,100
Mozambique,MOZ,2008,100
Mozambique,MOZ,2009,100
Mozambique,MOZ,2010,100
Mozambique,MOZ,2011,100
Mozambique,MOZ,2012,100
Mozambique,MOZ,2013,100
Mozambique,MOZ,2014,100
Mozambique,MOZ,2015,100
Mozambique,MOZ,2016,154.10000000000002
Mozambique,MOZ,2017,145.1
Mozambique,MOZ,2018,161.9
Myanmar,MMR,1961,120
Myanmar,MMR,1962,120
Myanmar,MMR,1963,120
Myanmar,MMR,1964,120
Myanmar,MMR,1965,120
Myanmar,MMR,1966,120
Myanmar,MMR,1967,120
Myanmar,MMR,1968,120
Myanmar,MMR,1969,120
Myanmar,MMR,1970,120
Myanmar,MMR,1971,120
Myanmar,MMR,1972,120
Myanmar,MMR,1973,120
Myanmar,MMR,1974,120
Myanmar,MMR,1975,120
Myanmar,MMR,1976,120
Myanmar,MMR,1977,120
Myanmar,MMR,1978,120
Myanmar,MMR,1979,120
Myanmar,MMR,1980,120
Myanmar,MMR,1981,120
Myanmar,MMR,1982,120
Myanmar,MMR,1983,120
Myanmar,MMR,1984,120
Myanmar,MMR,1985,120
Myanmar,MMR,1986,120
Myanmar,MMR,1987,120
Myanmar,MMR,1988,120
Myanmar,MMR,1989,120
Myanmar,MMR,1990,128.8
Myanmar,MMR,1991,124.10000000000001
Myanmar,MMR,1992,127.4
Myanmar,MMR,1993,134.5
Myanmar,MMR,1994,143.1
Myanmar,MMR,1995,153.60000000000002
Myanmar,MMR,1996,142
Myanmar,MMR,1997,128.5
Myanmar,MMR,1998,117.80000000000001
Myanmar,MMR,1999,152.5
Myanmar,MMR,2000,155.70000000000002
Myanmar,MMR,2001,155.3
Myanmar,MMR,2002,156.4
Myanmar,MMR,2003,157.10000000000002
Myanmar,MMR,2004,183.3
Myanmar,MMR,2005,202.8
Myanmar,MMR,2006,225.60000000000002
Myanmar,MMR,2007,178.5
Myanmar,MMR,2008,184.3
Myanmar,MMR,2009,213.4
Myanmar,MMR,2010,173
Myanmar,MMR,2011,178.5
Myanmar,MMR,2012,190.8
Myanmar,MMR,2013,207.4
Myanmar,MMR,2014,214.4
Myanmar,MMR,2015,220.5
Myanmar,MMR,2016,223.4
Myanmar,MMR,2017,222.3
Myanmar,MMR,2018,223.9
Namibia,NAM,1961,217
Namibia,NAM,1962,216.8
Namibia,NAM,1963,213
Namibia,NAM,1964,212
Namibia,NAM,1965,212
Namibia,NAM,1966,212
Namibia,NAM,1967,212
Namibia,NAM,1968,212
Namibia,NAM,1969,212
Namibia,NAM,1970,212
Namibia,NAM,1971,212
Namibia,NAM,1972,212
Namibia,NAM,1973,212
Namibia,NAM,1974,212
Namibia,NAM,1975,212
Namibia,NAM,1976,212
Namibia,NAM,1977,212
Namibia,NAM,1978,212
Namibia,NAM,1979,212
Namibia,NAM,1980,212
Namibia,NAM,1981,213
Namibia,NAM,1982,213
Namibia,NAM,1983,214.20000000000002
Namibia,NAM,1984,218.20000000000002
Namibia,NAM,1985,212.8
Namibia,NAM,1986,216.9
Namibia,NAM,1987,221.3
Namibia,NAM,1988,225
Namibia,NAM,1989,225
Namibia,NAM,1990,217.5
Namibia,NAM,1991,230.10000000000002
Namibia,NAM,1992,234.10000000000002
Namibia,NAM,1993,221.60000000000002
Namibia,NAM,1994,229.70000000000002
Namibia,NAM,1995,221
Namibia,NAM,1996,209.20000000000002
Namibia,NAM,1997,222.4
Namibia,NAM,1998,225.9
Namibia,NAM,1999,223.20000000000002
Namibia,NAM,2000,234.10000000000002
Namibia,NAM,2001,235
Namibia,NAM,2002,235
Namibia,NAM,2003,240
Namibia,NAM,2004,240
Namibia,NAM,2005,240
Namibia,NAM,2006,249.5
Namibia,NAM,2007,258.1
Namibia,NAM,2008,240.9
Namibia,NAM,2009,246.9
Namibia,NAM,2010,239.9
Namibia,NAM,2011,250.60000000000002
Namibia,NAM,2012,288.5
Namibia,NAM,2013,250.70000000000002
Namibia,NAM,2014,258.8
Namibia,NAM,2015,261.90000000000003
Namibia,NAM,2016,265.6
Namibia,NAM,2017,266.1
Namibia,NAM,2018,267.40000000000003
Nepal,NPL,1961,85
Nepal,NPL,1962,85
Nepal,NPL,1963,85
Nepal,NPL,1964,85
Nepal,NPL,1965,85
Nepal,NPL,1966,85
Nepal,NPL,1967,85
Nepal,NPL,1968,85
Nepal,NPL,1969,85
Nepal,NPL,1970,85
Nepal,NPL,1971,85
Nepal,NPL,1972,85
Nepal,NPL,1973,85
Nepal,NPL,1974,85
Nepal,NPL,1975,85
Nepal,NPL,1976,85
Nepal,NPL,1977,85
Nepal,NPL,1978,85
Nepal,NPL,1979,85
Nepal,NPL,1980,85
Nepal,NPL,1981,85
Nepal,NPL,1982,85
Nepal,NPL,1983,85
Nepal,NPL,1984,85
Nepal,NPL,1985,85
Nepal,NPL,1986,85
Nepal,NPL,1987,85
Nepal,NPL,1988,85
Nepal,NPL,1989,85
Nepal,NPL,1990,85
Nepal,NPL,1991,85
Nepal,NPL,1992,85
Nepal,NPL,1993,85
Nepal,NPL,1994,85
Nepal,NPL,1995,85
Nepal,NPL,1996,85
Nepal,NPL,1997,85
Nepal,NPL,1998,85
Nepal,NPL,1999,85
Nepal,NPL,2000,85
Nepal,NPL,2001,85
Nepal,NPL,2002,85
Nepal,NPL,2003,85
Nepal,NPL,2004,85
Nepal,NPL,2005,85
Nepal,NPL,2006,85
Nepal,NPL,2007,85
Nepal,NPL,2008,85
Nepal,NPL,2009,85
Nepal,NPL,2010,85
Nepal,NPL,2011,85
Nepal,NPL,2012,85
Nepal,NPL,2013,85
Nepal,NPL,2014,85
Nepal,NPL,2015,85
Nepal,NPL,2016,85
Nepal,NPL,2017,85
Nepal,NPL,2018,85
Net Food Importing Developing Countries,,1961,121.5
Net Food Importing Developing Countries,,1962,121.5
Net Food Importing Developing Countries,,1963,123.30000000000001
Net Food Importing Developing Countries,,1964,123.4
Net Food Importing Developing Countries,,1965,124.30000000000001
Net Food Importing Developing Countries,,1966,124.2
Net Food Importing Developing Countries,,1967,124.2
Net Food Importing Developing Countries,,1968,125.2
Net Food Importing Developing Countries,,1969,125.2
Net Food Importing Developing Countries,,1970,124
Net Food Importing Developing Countries,,1971,123.7
Net Food Importing Developing Countries,,1972,124.10000000000001
Net Food Importing Developing Countries,,1973,123.30000000000001
Net Food Importing Developing Countries,,1974,122.7
Net Food Importing Developing Countries,,1975,123
Net Food Importing Developing Countries,,1976,125.30000000000001
Net Food Importing Developing Countries,,1977,125.60000000000001
Net Food Importing Developing Countries,,1978,125.2
Net Food Importing Developing Countries,,1979,125.60000000000001
Net Food Importing Developing Countries,,1980,127.9
Net Food Importing Developing Countries,,1981,129.9
Net Food Importing Developing Countries,,1982,129.70000000000002
Net Food Importing Developing Countries,,1983,129.1
Net Food Importing Developing Countries,,1984,128.5
